vendor,kind,gpu_family_id,family,series,segment,codename,arch,model,model_full,cores,p_cores,e_cores,threads,base_clock,boost_clock,all_core_boost,l2_cache,l3_cache,tdp,tdp_config_up,process,socket,socket_count,pcie_gen,pcie_lanes,mem_type,mem_channels,mem_speed,mem_max_capacity,ecc,cxl,upi_links,igpu_model,igpu_cores,igpu_clock,npu_tops,launch_date,launch_price_usd,part_number,source_url,source_tier,confidence,notes
Intel,cpu,,Core Ultra,Intel Core Ultra Processors (Series 2),desktop,Arrow Lake-S,,Core Ultra 5 245KF,Intel Core Ultra 5 Processor 245KF,14,6,8,14,4.20 GHz,5.20 GHz,,26 MB,24 MB,125W,159W,TSMC N3B,FCLGA1851,1,5.0,24,Up to DDR5 6400 MT/s,2,,256 GB,no,,,,0,,13,2024-Q4,,,https://ark.intel.com/,1,high,0 of the E-cores are low-power (LP E-cores)
Intel,cpu,,Core Ultra,Intel Core Ultra Processors (Series 2),desktop,Arrow Lake-S,,Core Ultra 5 245T,Intel Core Ultra 5 Processor 245T,14,6,8,14,2.20 GHz,5.10 GHz,,26 MB,24 MB,35W,114W,TSMC N3B,FCLGA1851,1,5.0,24,Up to DDR5 6400 MT/s,2,,256 GB,yes,,,Intel Graphics,4,1.90 GHz,13,2025-Q1,,,https://ark.intel.com/,1,high,0 of the E-cores are low-power (LP E-cores)
Intel,cpu,,Core Ultra,Intel Core Ultra Processors (Series 2),desktop,Arrow Lake-S,Lion Cove + Skymont,Core Ultra 5 processor 250K Plus,Intel Core Ultra 5 processor 250K Plus,18,6,12,18,4.20 GHz,5.30 GHz,,30 MB,30 MB,125W,159W,TSMC N3B,FCLGA1851,1,5.0,24,,2,,256 GB,yes,,,Intel Graphics,4,1.90 GHz,13,2026-Q1,,,https://ark.intel.com/,1,high,0 of the E-cores are low-power (LP E-cores)
Intel,cpu,,Core Ultra,Intel Core Ultra Processors (Series 2),desktop,Arrow Lake-S,Lion Cove + Skymont,Core Ultra 5 processor 250KF Plus,Intel Core Ultra 5 processor 250KF Plus,18,6,12,18,4.20 GHz,5.30 GHz,,30 MB,30 MB,125W,159W,TSMC N3B,FCLGA1851,1,5.0,24,,2,,256 GB,no,,,,0,,13,2026-Q1,,,https://ark.intel.com/,1,high,0 of the E-cores are low-power (LP E-cores)
Intel,cpu,,Core Ultra,Intel Core Ultra Processors (Series 2),desktop,Arrow Lake-S,,Core Ultra 7 265,Intel Core Ultra 7 Processor 265,20,8,12,20,2.40 GHz,5.30 GHz,,36 MB,30 MB,65W,182W,TSMC N3B,FCLGA1851,1,5.0,24,Up to DDR5 6400 MT/s,2,,256 GB,yes,,,Intel Graphics,4,1.95 GHz,13,2025-Q1,,,https://ark.intel.com/,1,high,0 of the E-cores are low-power (LP E-cores)
Intel,cpu,,Core Ultra,Intel Core Ultra Processors (Series 2),desktop,Arrow Lake-S,,Core Ultra 7 265F,Intel Core Ultra 7 Processor 265F,20,8,12,20,2.40 GHz,5.30 GHz,,36 MB,30 MB,65W,182W,TSMC N3B,FCLGA1851,1,5.0,24,Up to DDR5 6400 MT/s,2,,256 GB,no,,,,0,,13,2025-Q1,,,https://ark.intel.com/,1,high,0 of the E-cores are low-power (LP E-cores)
Intel,cpu,,Core Ultra,Intel Core Ultra Processors (Series 2),desktop,Arrow Lake-S,,Core Ultra 7 265K,Intel Core Ultra 7 Processor 265K,20,8,12,20,3.90 GHz,5.50 GHz,,36 MB,30 MB,125W,250W,TSMC N3B,FCLGA1851,1,5.0,24,Up to DDR5 6400 MT/s,2,,256 GB,yes,,,Intel Graphics,4,2.00 GHz,13,2024-Q4,,,https://ark.intel.com/,1,high,0 of the E-cores are low-power (LP E-cores)
Intel,cpu,,Core Ultra,Intel Core Ultra Processors (Series 2),desktop,Arrow Lake-S,,Core Ultra 7 265KF,Intel Core Ultra 7 Processor 265KF,20,8,12,20,3.90 GHz,5.50 GHz,,36 MB,30 MB,125W,250W,TSMC N3B,FCLGA1851,1,5.0,24,Up to DDR5 6400 MT/s,2,,256 GB,no,,,,0,,13,2024-Q4,,,https://ark.intel.com/,1,high,0 of the E-cores are low-power (LP E-cores)
Intel,cpu,,Core Ultra,Intel Core Ultra Processors (Series 2),desktop,Arrow Lake-S,,Core Ultra 7 265T,Intel Core Ultra 7 Processor 265T,20,8,12,20,1.50 GHz,5.30 GHz,,36 MB,30 MB,35W,112W,TSMC N3B,FCLGA1851,1,5.0,24,Up to DDR5 6400 MT/s,2,,256 GB,yes,,,Intel Graphics,4,1.95 GHz,13,2025-Q1,,,https://ark.intel.com/,1,high,0 of the E-cores are low-power (LP E-cores)
Intel,cpu,,Core Ultra,Intel Core Ultra Processors (Series 2),desktop,Arrow Lake-S,Lion Cove + Skymont,Core Ultra 7 processor 270K Plus,Intel Core Ultra 7 processor 270K Plus,24,8,16,24,3.70 GHz,5.50 GHz,,40 MB,36 MB,125W,250W,TSMC N3B,FCLGA1851,1,5.0,24,,2,,256 GB,yes,,,Intel Graphics,4,2.00 GHz,13,2026-Q1,,,https://ark.intel.com/,1,high,0 of the E-cores are low-power (LP E-cores)
Intel,cpu,,Core Ultra,Intel Core Ultra Processors (Series 2),desktop,Arrow Lake-S,,Core Ultra 9 285,Intel Core Ultra 9 Processor 285,24,8,16,24,2.50 GHz,5.60 GHz,,40 MB,36 MB,65W,182W,TSMC N3B,FCLGA1851,1,5.0,24,Up to DDR5 6400 MT/s,2,,256 GB,yes,,,Intel Graphics,4,2.00 GHz,13,2025-Q1,,,https://ark.intel.com/,1,high,0 of the E-cores are low-power (LP E-cores)
Intel,cpu,,Core Ultra,Intel Core Ultra Processors (Series 2),desktop,Arrow Lake-S,,Core Ultra 9 285K,Intel Core Ultra 9 Processor 285K,24,8,16,24,3.70 GHz,5.70 GHz,,40 MB,36 MB,125W,250W,TSMC N3B,FCLGA1851,1,5.0,24,Up to DDR5 6400 MT/s,2,,256 GB,yes,,,Intel Graphics,4,2.00 GHz,13,2024-Q4,,,https://ark.intel.com/,1,high,0 of the E-cores are low-power (LP E-cores)
Intel,cpu,,Core Ultra,Intel Core Ultra Processors (Series 2),desktop,Arrow Lake-S,,Core Ultra 9 285T,Intel Core Ultra 9 Processor 285T,24,8,16,24,1.40 GHz,5.40 GHz,,40 MB,36 MB,35W,112W,TSMC N3B,FCLGA1851,1,5.0,24,Up to DDR5 6400 MT/s,2,,256 GB,yes,,,Intel Graphics,4,2.00 GHz,13,2025-Q1,,,https://ark.intel.com/,1,high,0 of the E-cores are low-power (LP E-cores)
Intel,cpu,,Core,Intel Core i3 Processors (14th gen),desktop,Raptor Lake-S,Raptor Cove + Gracemont,Core i3 processor 14100,Intel Core i3 processor 14100,4,4,0,8,3.50 GHz,4.70 GHz,,5 MB,12 MB,60W,110W,Intel 7,FCLGA1700,1,5.0,20,Up to DDR5 4800 MT/s Up to DDR4 3200 MT/s,2,,192 GB,,,,Intel UHD Graphics 730,,1.50 GHz,,2024-Q1,,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,Intel Core i3 Processors (14th gen),desktop,Raptor Lake-S,Raptor Cove + Gracemont,Core i3 processor 14100F,Intel Core i3 processor 14100F,4,4,0,8,3.50 GHz,4.70 GHz,,5 MB,12 MB,58W,110W,Intel 7,FCLGA1700,1,5.0,20,Up to DDR5 4800 MT/s Up to DDR4 3200 MT/s,2,,192 GB,,,,,,,,2024-Q1,,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,Intel Core i3 Processors (14th gen),desktop,Raptor Lake-S,Raptor Cove + Gracemont,Core i3 processor 14100T,Intel Core i3 processor 14100T,4,4,0,8,2.70 GHz,4.40 GHz,,5 MB,12 MB,35W,69W,Intel 7,FCLGA1700,1,5.0,20,Up to DDR5 4800 MT/s Up to DDR4 3200 MT/s,2,,192 GB,,,,Intel UHD Graphics 730,,1.50 GHz,,2024-Q1,,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,Intel Core i5 Processors (14th gen),desktop,Raptor Lake-S,Raptor Cove + Gracemont,Core i5 processor 14500,Intel Core i5 processor 14500,14,6,8,20,2.60 GHz,5.00 GHz,,11.5 MB,24 MB,65W,154W,Intel 7,FCLGA1700,1,5.0,20,Up to DDR5 4800 MT/s Up to DDR4 3200 MT/s,2,,192 GB,yes,,,Intel UHD Graphics 770,,1.55 GHz,,2024-Q1,,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,Intel Core i5 Processors (14th gen),desktop,Raptor Lake-S,Raptor Cove + Gracemont,Core i5 processor 14500T,Intel Core i5 processor 14500T,14,6,8,20,1.70 GHz,4.80 GHz,,11.5 MB,24 MB,35W,92W,Intel 7,FCLGA1700,1,5.0,20,Up to DDR5 4800 MT/s Up to DDR4 3200 MT/s,2,,192 GB,yes,,,Intel UHD Graphics 770,,1.55 GHz,,2024-Q1,,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,Intel Core i5 Processors (14th gen),desktop,Raptor Lake-S,Raptor Cove + Gracemont,Core i5 processor 14600,Intel Core i5 processor 14600,14,6,8,20,2.70 GHz,5.20 GHz,,20 MB,24 MB,65W,154W,Intel 7,FCLGA1700,1,5.0,20,Up to DDR5 5600 MT/s Up to DDR4 3200 MT/s,2,,192 GB,yes,,,Intel UHD Graphics 770,,1.55 GHz,,2024-Q1,,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,Intel Core i5 Processors (14th gen),desktop,Raptor Lake-S,Raptor Cove + Gracemont,Core i5 processor 14600K,Intel Core i5 processor 14600K,14,6,8,20,3.50 GHz,5.30 GHz,,20 MB,24 MB,125W,181W,Intel 7,FCLGA1700,1,5.0,20,Up to DDR5 5600 MT/s Up to DDR4 3200 MT/s,2,,192 GB,yes,,,Intel UHD Graphics 770,,1.55 GHz,,2023-Q4,,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,Intel Core i5 Processors (14th gen),desktop,Raptor Lake-S,Raptor Cove + Gracemont,Core i5 processor 14600KF,Intel Core i5 processor 14600KF,14,6,8,20,3.50 GHz,5.30 GHz,,20 MB,24 MB,125W,181W,Intel 7,FCLGA1700,1,5.0,20,Up to DDR5 5600 MT/s Up to DDR4 3200 MT/s,2,,192 GB,,,,,,,,2023-Q4,,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,Intel Core i5 Processors (14th gen),desktop,Raptor Lake-S,Raptor Cove + Gracemont,Core i5 processor 14600T,Intel Core i5 processor 14600T,14,6,8,20,1.80 GHz,5.10 GHz,,20 MB,24 MB,35W,92W,Intel 7,FCLGA1700,1,5.0,20,Up to DDR5 5600 MT/s Up to DDR4 3200 MT/s,2,,192 GB,yes,,,Intel UHD Graphics 770,,1.55 GHz,,2024-Q1,,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,Intel Core i5 processors (14th gen),desktop,Raptor Lake-S,Raptor Cove + Gracemont,Core i5 processor 14400,Intel Core i5 processor 14400,10,6,4,16,2.50 GHz,4.70 GHz,,9.5 MB,20 MB,65W,148W,Intel 7,FCLGA1700,1,5.0,20,Up to DDR5 4800 MT/s Up to DDR4 3200 MT/s,2,,192 GB,,,,Intel UHD Graphics 730,,1.55 GHz,,2024-Q1,,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,Intel Core i5 processors (14th gen),desktop,Raptor Lake-S,Raptor Cove + Gracemont,Core i5 processor 14400F,Intel Core i5 processor 14400F,10,6,4,16,2.50 GHz,4.70 GHz,,9.5 MB,20 MB,65W,148W,Intel 7,FCLGA1700,1,5.0,20,Up to DDR5 4800 MT/s Up to DDR4 3200 MT/s,2,,192 GB,,,,,,,,2024-Q1,,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,Intel Core i5 processors (14th gen),desktop,Raptor Lake-S,Raptor Cove + Gracemont,Core i5 processor 14400T,Intel Core i5 processor 14400T,10,6,4,16,1.50 GHz,4.50 GHz,,9.5 MB,20 MB,35W,82W,Intel 7,FCLGA1700,1,5.0,20,Up to DDR5 4800 MT/s Up to DDR4 3200 MT/s,2,,192 GB,,,,Intel UHD Graphics 730,,1.55 GHz,,2024-Q1,,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,Intel Core i7 Processors (14th gen),desktop,Raptor Lake-S,Raptor Cove + Gracemont,Core i7 processor 14700,Intel Core i7 processor 14700,20,8,12,28,2.10 GHz,5.40 GHz,,28 MB,33 MB,65W,219W,Intel 7,FCLGA1700,1,5.0,20,Up to DDR5 5600 MT/s Up to DDR4 3200 MT/s,2,,192 GB,yes,,,Intel UHD Graphics 770,,1.60 GHz,,2024-Q1,,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,Intel Core i7 Processors (14th gen),desktop,Raptor Lake-S,Raptor Cove + Gracemont,Core i7 processor 14700F,Intel Core i7 processor 14700F,20,8,12,28,2.10 GHz,5.40 GHz,,28 MB,33 MB,65W,219W,Intel 7,FCLGA1700,1,5.0,20,Up to DDR5 5600 MT/s Up to DDR4 3200 MT/s,2,,192 GB,,,,,,,,2024-Q1,,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,Intel Core i7 Processors (14th gen),desktop,Raptor Lake-S,Raptor Cove + Gracemont,Core i7 processor 14700K,Intel Core i7 processor 14700K,20,8,12,28,3.40 GHz,5.60 GHz,,28 MB,33 MB,125W,253W,Intel 7,FCLGA1700,1,5.0,20,Up to DDR5 5600 MT/s Up to DDR4 3200 MT/s,2,,192 GB,yes,,,Intel UHD Graphics 770,,1.60 GHz,,2023-Q4,,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,Intel Core i7 Processors (14th gen),desktop,Raptor Lake-S,Raptor Cove + Gracemont,Core i7 processor 14700KF,Intel Core i7 processor 14700KF,20,8,12,28,3.40 GHz,5.60 GHz,,28 MB,33 MB,125W,253W,Intel 7,FCLGA1700,1,5.0,20,Up to DDR5 5600 MT/s Up to DDR4 3200 MT/s,2,,192 GB,,,,,,,,2023-Q4,,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,Intel Core i7 Processors (14th gen),desktop,Raptor Lake-S,Raptor Cove + Gracemont,Core i7 processor 14700T,Intel Core i7 processor 14700T,20,8,12,28,1.30 GHz,5.20 GHz,,28 MB,33 MB,35W,106W,Intel 7,FCLGA1700,1,5.0,20,Up to DDR5 5600 MT/s Up to DDR4 3200 MT/s,2,,192 GB,yes,,,Intel UHD Graphics 770,,1.60 GHz,,2024-Q1,,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,Intel Core i9 Processors (14th gen),desktop,Raptor Lake-S,Raptor Cove + Gracemont,Core i9 processor 14900,Intel Core i9 processor 14900,24,8,16,32,2.00 GHz,5.80 GHz,,32 MB,36 MB,65W,219W,Intel 7,FCLGA1700,1,5.0,20,Up to DDR5 5600 MT/s Up to DDR4 3200 MT/s,2,,192 GB,yes,,,Intel UHD Graphics 770,,1.65 GHz,,2024-Q1,,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,Intel Core i9 Processors (14th gen),desktop,Raptor Lake-S,Raptor Cove + Gracemont,Core i9 processor 14900F,Intel Core i9 processor 14900F,24,8,16,32,2.00 GHz,5.80 GHz,,32 MB,36 MB,65W,219W,Intel 7,FCLGA1700,1,5.0,20,Up to DDR5 5600 MT/s Up to DDR4 3200 MT/s,2,,192 GB,,,,,,,,2024-Q1,,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,Intel Core i9 Processors (14th gen),desktop,Raptor Lake-S,Raptor Cove + Gracemont,Core i9 processor 14900K,Intel Core i9 processor 14900K,24,8,16,32,3.20 GHz,6.00 GHz,,32 MB,36 MB,125W,253W,Intel 7,FCLGA1700,1,5.0,20,Up to DDR5 5600 MT/s Up to DDR4 3200 MT/s,2,,192 GB,yes,,,Intel UHD Graphics 770,,1.65 GHz,,2023-Q4,,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,Intel Core i9 Processors (14th gen),desktop,Raptor Lake-S,Raptor Cove + Gracemont,Core i9 processor 14900KF,Intel Core i9 processor 14900KF,24,8,16,32,3.20 GHz,6.00 GHz,,32 MB,36 MB,125W,253W,Intel 7,FCLGA1700,1,5.0,20,Up to DDR5 5600 MT/s Up to DDR4 3200 MT/s,2,,192 GB,,,,,,,,2023-Q4,,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,Intel Core i9 Processors (14th gen),desktop,Raptor Lake-S,Raptor Cove + Gracemont,Core i9 processor 14900T,Intel Core i9 processor 14900T,24,8,16,32,1.10 GHz,5.50 GHz,,32 MB,36 MB,35W,106W,Intel 7,FCLGA1700,1,5.0,20,Up to DDR5 5600 MT/s Up to DDR4 3200 MT/s,2,,192 GB,yes,,,Intel UHD Graphics 770,,1.65 GHz,,2024-Q1,,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,Intel Core i9 processors (14th gen),desktop,Raptor Lake-S,Raptor Cove + Gracemont,Core i9 processor 14900KS,Intel Core i9 processor 14900KS,24,8,16,32,3.20 GHz,6.20 GHz,,32 MB,36 MB,150W,253W,Intel 7,FCLGA1700,1,5.0,20,Up to DDR5 5600 MT/s Up to DDR4 3200 MT/s,2,,192 GB,yes,,,Intel UHD Graphics 770,,1.65 GHz,,2024-Q1,,,https://ark.intel.com/,1,high,
Intel,cpu,,Intel,Intel Processor for Desktop,desktop,Raptor Lake-S,Raptor Cove,Processor 300,Intel Processor 300,2,2,0,4,3.90 GHz,,,2.5 MB,6 MB,46W,,Intel 7,FCLGA1700,1,5.0,20,Up to DDR5 4800 MT/s Up to DDR4 3200 MT/s,2,,192 GB,,,,Intel UHD Graphics 710,,1.45 GHz,,2024-Q1,82,,https://ark.intel.com/,1,medium,codename medium-confidence (researched; ARK has no Code Name field)
Intel,cpu,,Intel,Intel Processor for Desktop,desktop,Raptor Lake-S,Raptor Cove,Processor 300T,Intel Processor 300T,2,2,0,4,3.40 GHz,,,2.5 MB,6 MB,35W,,Intel 7,FCLGA1700,1,5.0,20,Up to DDR5 4800 MT/s Up to DDR4 3200 MT/s,2,,192 GB,,,,Intel UHD Graphics 710,,1.45 GHz,,2024-Q1,82,,https://ark.intel.com/,1,medium,codename medium-confidence (researched; ARK has no Code Name field)
Intel,cpu,,Xeon,Intel Xeon D Processor,desktop,Ice Lake-D (D-27xx),,Xeon D-2739NT,Intel Xeon D-2739NT Processor,8,8,,16,2.50 GHz,3.50 GHz,,,15 MB,97W,,10 nm,FCBGA2579,1,4.0,32,DDR4,4,2933 MHz,1 TB,yes,,,,,,,2022-Q1,1063,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon W Processor,desktop,Skylake-W (W-3175X),,Xeon W-3175X,Intel Xeon W-3175X Processor,28,,,56,3.10 GHz,3.80 GHz,,,38.5 MB,255W,,14 nm,FCLGA3647,1,3.0,48,DDR4-2666,6,2666 MHz,512 GB,yes,,,,,,,2018-Q4,712,,https://ark.intel.com/,1,high,Discontinued
Intel,cpu,,Core,12th Generation Intel Core i5 Processors,mobile,Alder Lake-H,Golden Cove + Gracemont,Core i5-12500H,Intel Core i5-12500H Processor,12,4,8,16,,4.50 GHz,,,18 MB,45W,95W,Intel 7,FCBGA1744,,4,28,Up to DDR5 4800 MT/s Up to DDR4 3200 MT/s Up to LPDDR5 5200 MT/s Up to LPDDR4x 4267 MT/s,2,,64 GB,no,,,Intel Iris Xe Graphics eligible,,1.30 GHz,,2022-Q1,384,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,12th Generation Intel Core i5 Processors,mobile,Alder Lake-H,Golden Cove + Gracemont,Core i5-12600H,Intel Core i5-12600H Processor,12,4,8,16,,4.50 GHz,,,18 MB,45W,95W,Intel 7,FCBGA1744,,4,28,Up to DDR5 4800 MT/s Up to DDR4 3200 MT/s Up to LPDDR5 5200 MT/s Up to LPDDR4x 4267 MT/s,2,,64 GB,no,,,Intel Iris Xe Graphics eligible,,1.40 GHz,,2022-Q1,490,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,13th Generation Intel Core i3 Processors,mobile,Raptor Lake-U,Raptor Cove + Gracemont,Core i3-1305U,Intel Core i3-1305U Processor,5,1,4,6,,4.50 GHz,,,10 MB,15W,55W,Intel 7,FCBGA1744,,4,20,Up to DDR5 5200 MT/s Up to DDR4 3200 MT/s Up to LPDDR5/x 5200 MT/s Up to LPDDR4x 4267 MT/s,2,,96 GB,no,,,Intel UHD Graphics for 13th Gen Intel Processors,,1.25 GHz,,2023-Q1,,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,13th Generation Intel Core i3 Processors,mobile,Raptor Lake-U,Raptor Cove + Gracemont,Core i3-1315U,Intel Core i3-1315U Processor,6,2,4,8,,4.50 GHz,,,10 MB,15W,55W,Intel 7,FCBGA1744,,4,20,Up to DDR5 5200 MT/s Up to DDR4 3200 MT/s Up to LPDDR5/x 5200 MT/s Up to LPDDR4x 4267 MT/s,2,,96 GB,no,,,Intel UHD Graphics for 13th Gen Intel Processors,,1.25 GHz,,2023-Q1,200,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,13th Generation Intel Core i5 Processors,mobile,Raptor Lake-U,Raptor Cove + Gracemont,Core i5-1334U,Intel Core i5-1334U Processor,10,2,8,12,,4.60 GHz,,,12 MB,15W,55W,Intel 7,FCBGA1744,,4,20,Up to DDR5 5200 MT/s Up to DDR4 3200 MT/s Up to LPDDR5/x 5200MT/s Up to LPDDR4x 4267 MT/s,2,,96 GB,no,,,Intel Iris Xe Graphics eligible,,1.25 GHz,,2023-Q1,211,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,13th Generation Intel Core i5 Processors,mobile,Raptor Lake-U,Raptor Cove + Gracemont,Core i5-1335U,Intel Core i5-1335U Processor,10,2,8,12,,4.60 GHz,,,12 MB,15W,55W,Intel 7,FCBGA1744,,4,20,Up to DDR5 5200 MT/s Up to DDR4 3200 MT/s Up to LPDDR5/x 6400 MT/s Up to LPDDR4x 4267 MT/s,2,,96 GB,no,,,Intel Iris Xe Graphics eligible,,1.25 GHz,,2023-Q1,,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,13th Generation Intel Core i5 Processors,mobile,Raptor Lake-P,Raptor Cove + Gracemont,Core i5-1340P,Intel Core i5-1340P Processor,12,4,8,16,,4.60 GHz,,,12 MB,28W,64W,Intel 7,FCBGA1744,,4,20,Up to DDR5 5200 MT/s Up to DDR4 3200 MT/s Up to LPDDR5/x 6400 MT/s Up to LPDDR4x 4267 MT/s,2,,96 GB,no,,,Intel Iris Xe Graphics eligible,,1.45 GHz,,2023-Q1,,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,13th Generation Intel Core i5 Processors,mobile,Raptor Lake-H,Raptor Cove + Gracemont,Core i5-13420H,Intel Core i5-13420H Processor,8,4,4,12,,4.60 GHz,,,12 MB,45W,115W,Intel 7,FCBGA1744,,5,28,Up to DDR5 5200 MT/s Up to DDR4 3200 MT/s Up to LPDDR5/x 5200 MT/s Up to LPDDR4x 4267 MT/s,2,,96 GB,no,,,Intel UHD Graphics for 13th Gen Intel Processors,,1.40 GHz,,2023-Q1,,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,13th Generation Intel Core i5 Processors,mobile,Raptor Lake-HX,Raptor Cove + Gracemont,Core i5-13450HX,Intel Core i5-13450HX Processor,10,6,4,16,,4.60 GHz,,,20 MB,55W,157W,Intel 7,FCBGA1964,1,5.0,20,Up to DDR5 4800 MT/s Up to DDR4 3200 MT/s,2,,192 GB,,,,Intel UHD Graphics for 13th Gen Intel Processors,,1.45 GHz,,2023-Q1,,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,13th Generation Intel Core i5 Processors,mobile,Raptor Lake-U,Raptor Cove + Gracemont,Core i5-1345U,Intel Core i5-1345U Processor,10,2,8,12,,4.70 GHz,,,12 MB,15W,55W,Intel 7,FCBGA1744,,4,20,Up to DDR5 5200 MT/s Up to DDR4 3200 MT/s Up to LPDDR5/x 6400 MT/s Up to LPDDR4x 4267 MT/s,2,,96 GB,no,,,Intel Iris Xe Graphics eligible,,1.25 GHz,,2023-Q1,,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,13th Generation Intel Core i5 Processors,mobile,Raptor Lake-H,Raptor Cove + Gracemont,Core i5-13500H,Intel Core i5-13500H Processor,12,4,8,16,,4.70 GHz,,,18 MB,45W,115W,Intel 7,FCBGA1744,,5,28,Up to DDR5 5200 MT/s Up to DDR4 3200 MT/s Up to LPDDR4x 4267 MT/s,2,,96 GB,no,,,Intel Iris Xe Graphics eligible,,1.45 GHz,,2023-Q1,157,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,13th Generation Intel Core i5 Processors,mobile,Raptor Lake-HX,Raptor Cove + Gracemont,Core i5-13500HX,Intel Core i5-13500HX Processor,14,6,8,20,,4.70 GHz,,,24 MB,55W,157W,Intel 7,FCBGA1964,1,5.0,20,Up to DDR5 4800 MT/s Up to DDR4 3200 MT/s,2,,192 GB,,,,Intel UHD Graphics for 13th Gen Intel Processors,,1.50 GHz,,2023-Q1,483,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,13th Generation Intel Core i5 Processors,mobile,Raptor Lake-H,Raptor Cove + Gracemont,Core i5-13505H,Intel Core i5-13505H Processor,12,4,8,16,,4.70 GHz,,,18 MB,45W,115W,Intel 7,FCBGA1792,,5,,Up to DDR5 5200 MT/s Up to DDR4 3200 MT/s Up to LPDDR5/x 6400 MT/s Up to LPDDR4x 4267 MT/s,2,,64 GB,no,,,Intel Iris Xe Graphics eligible,,1.45 GHz,,2023-Q1,,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,13th Generation Intel Core i5 Processors,mobile,Raptor Lake-P,Raptor Cove + Gracemont,Core i5-1350P,Intel Core i5-1350P Processor,12,4,8,16,,4.70 GHz,,,12 MB,28W,64W,Intel 7,FCBGA1744,,4,20,Up to DDR5 5200 MT/s Up to DDR4 3200 MT/s Up to LPDDR5/x 6400 MT/s Up to LPDDR4x 4267 MT/s,2,,96 GB,no,,,Intel Iris Xe Graphics eligible,,1.50 GHz,,2023-Q1,564,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,13th Generation Intel Core i5 Processors,mobile,Raptor Lake-H,Raptor Cove + Gracemont,Core i5-13600H,Intel Core i5-13600H Processor,12,4,8,16,,4.80 GHz,,,18 MB,45W,115W,Intel 7,FCBGA1744,,5,28,Up to DDR5 5200 MT/s Up to DDR4 3200 MT/s Up to LPDDR5/x 6400 MT/s Up to LPDDR4x 4267 MT/s,2,,96 GB,no,,,Intel Iris Xe Graphics eligible,,1.50 GHz,,2023-Q1,233,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,13th Generation Intel Core i5 Processors,mobile,Raptor Lake-HX,Raptor Cove + Gracemont,Core i5-13600HX,Intel Core i5-13600HX Processor,14,6,8,20,,4.80 GHz,,,24 MB,55W,157W,Intel 7,FCBGA1964,1,5.0,20,Up to DDR5 4800 MT/s Up to DDR4 3200 MT/s,2,,192 GB,yes,,,Intel UHD Graphics for 13th Gen Intel Processors,,1.50 GHz,,2023-Q1,,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,13th Generation Intel Core i7 Processors,mobile,Raptor Lake-U,Raptor Cove + Gracemont,Core i7-1355U,Intel Core i7-1355U Processor,10,2,8,12,,5.00 GHz,,,12 MB,15W,55W,Intel 7,FCBGA1744,,4,20,Up to DDR5 5200 MT/s Up to DDR4 3200 MT/s Up to LPDDR5/x 6400 MT/s Up to LPDDR4x 4267 MT/s,2,,96 GB,no,,,Intel Iris Xe Graphics eligible,,1.30 GHz,,2023-Q1,,,https://ark.intel.com/,1,high,
